Course Title,Teacher,Code,Links
Applied software engineering for life sciences,Mathis Alexander,N/A,"[{'title': 'Ingénierie des sciences du vivant-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3123254977&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 2', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3436356613&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683111&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1772452&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2210119589&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 5', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2367803130&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2210120136&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3260828868&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 5', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3428515380&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=132121224&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 5', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2952565596&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 5', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2555926306&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=260077392&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3974608475&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3974608475&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 5', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2707024770&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2707011861&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2716621296&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Ingénierie des sciences du vivant-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1543037339&ww_x_anneeacad=2305107546&ww_i_section=945901&ww_i_niveau=6683117&ww_c_langue=fr'}]"
