,Team,Age Median,Age Mean,Age Std,Born Median,Born Mean,Born Std,Playing Time-MP Median,Playing Time-MP Mean,Playing Time-MP Std,Playing Time-Starts Median,Playing Time-Starts Mean,Playing Time-Starts Std,Playing Time-Min Median,Playing Time-Min Mean,Playing Time-Min Std,Playing Time-90s Median,Playing Time-90s Mean,Playing Time-90s Std,Performance-Gls Median,Performance-Gls Mean,Performance-Gls Std,Performance-Ast Median,Performance-Ast Mean,Performance-Ast Std,Performance-G+A Median,Performance-G+A Mean,Performance-G+A Std,Performance-G-PK Median,Performance-G-PK Mean,Performance-G-PK Std,Performance-PK Median,Performance-PK Mean,Performance-PK Std,Performance-PKatt Median,Performance-PKatt Mean,Performance-PKatt Std,Performance-CrdY Median,Performance-CrdY Mean,Performance-CrdY Std,Performance-CrdR Median,Performance-CrdR Mean,Performance-CrdR Std,Expected-xG Median,Expected-xG Mean,Expected-xG Std,Expected-npxG Median,Expected-npxG Mean,Expected-npxG Std,Expected-xAG Median,Expected-xAG Mean,Expected-xAG Std,Expected-npxG+xAG Median,Expected-npxG+xAG Mean,Expected-npxG+xAG Std,Progression-PrgC Median,Progression-PrgC Mean,Progression-PrgC Std,Progression-PrgP Median,Progression-PrgP Mean,Progression-PrgP Std,Progression-PrgR Median,Progression-PrgR Mean,Progression-PrgR Std,Per 90 Minutes-Gls Median,Per 90 Minutes-Gls Mean,Per 90 Minutes-Gls Std,Per 90 Minutes-Ast Median,Per 90 Minutes-Ast Mean,Per 90 Minutes-Ast Std,Per 90 Minutes-G+A Median,Per 90 Minutes-G+A Mean,Per 90 Minutes-G+A Std,Per 90 Minutes-G-PK Median,Per 90 Minutes-G-PK Mean,Per 90 Minutes-G-PK Std,Per 90 Minutes-G+A-PK Median,Per 90 Minutes-G+A-PK Mean,Per 90 Minutes-G+A-PK Std,Per 90 Minutes-xG Median,Per 90 Minutes-xG Mean,Per 90 Minutes-xG Std,Per 90 Minutes-xAG Median,Per 90 Minutes-xAG Mean,Per 90 Minutes-xAG Std,Per 90 Minutes-xG+xAG Median,Per 90 Minutes-xG+xAG Mean,Per 90 Minutes-xG+xAG Std,Per 90 Minutes-npxG Median,Per 90 Minutes-npxG Mean,Per 90 Minutes-npxG Std,Per 90 Minutes-npxG+xAG Median,Per 90 Minutes-npxG+xAG Mean,Per 90 Minutes-npxG+xAG Std,Performance-GA Median,Performance-GA Mean,Performance-GA Std,Performance-GA90 Median,Performance-GA90 Mean,Performance-GA90 Std,Performance-SoTA Median,Performance-SoTA Mean,Performance-SoTA Std,Performance-Saves Median,Performance-Saves Mean,Performance-Saves Std,Performance-Save% Median,Performance-Save% Mean,Performance-Save% Std,Performance-W Median,Performance-W Mean,Performance-W Std,Performance-D Median,Performance-D Mean,Performance-D Std,Performance-L Median,Performance-L Mean,Performance-L Std,Performance-CS Median,Performance-CS Mean,Performance-CS Std,Performance-CS% Median,Performance-CS% Mean,Performance-CS% Std,Penalty Kicks-PKatt Median,Penalty Kicks-PKatt Mean,Penalty Kicks-PKatt Std,Penalty Kicks-PKA Median,Penalty Kicks-PKA Mean,Penalty Kicks-PKA Std,Penalty Kicks-PKsv Median,Penalty Kicks-PKsv Mean,Penalty Kicks-PKsv Std,Penalty Kicks-PKm Median,Penalty Kicks-PKm Mean,Penalty Kicks-PKm Std,Penalty Kicks-Save% Median,Penalty Kicks-Save% Mean,Penalty Kicks-Save% Std,90s Median,90s Mean,90s Std,Standard-Gls Median,Standard-Gls Mean,Standard-Gls Std,Standard-Sh Median,Standard-Sh Mean,Standard-Sh Std,Standard-SoT Median,Standard-SoT Mean,Standard-SoT Std,Standard-SoT% Median,Standard-SoT% Mean,Standard-SoT% Std,Standard-Sh/90 Median,Standard-Sh/90 Mean,Standard-Sh/90 Std,Standard-SoT/90 Median,Standard-SoT/90 Mean,Standard-SoT/90 Std,Standard-G/Sh Median,Standard-G/Sh Mean,Standard-G/Sh Std,Standard-G/SoT Median,Standard-G/SoT Mean,Standard-G/SoT Std,Standard-Dist Median,Standard-Dist Mean,Standard-Dist Std,Standard-FK Median,Standard-FK Mean,Standard-FK Std,Standard-PK Median,Standard-PK Mean,Standard-PK Std,Standard-PKatt Median,Standard-PKatt Mean,Standard-PKatt Std,Expected-npxG/Sh Median,Expected-npxG/Sh Mean,Expected-npxG/Sh Std,Expected-G-xG Median,Expected-G-xG Mean,Expected-G-xG Std,Expected-np:G-xG Median,Expected-np:G-xG Mean,Expected-np:G-xG Std,Total-Cmp Median,Total-Cmp Mean,Total-Cmp Std,Total-Att Median,Total-Att Mean,Total-Att Std,Total-Cmp% Median,Total-Cmp% Mean,Total-Cmp% Std,Total-TotDist Median,Total-TotDist Mean,Total-TotDist Std,Total-PrgDist Median,Total-PrgDist Mean,Total-PrgDist Std,Short-Cmp Median,Short-Cmp Mean,Short-Cmp Std,Short-Att Median,Short-Att Mean,Short-Att Std,Short-Cmp% Median,Short-Cmp% Mean,Short-Cmp% Std,Medium-Cmp Median,Medium-Cmp Mean,Medium-Cmp Std,Medium-Att Median,Medium-Att Mean,Medium-Att Std,Medium-Cmp% Median,Medium-Cmp% Mean,Medium-Cmp% Std,Long-Cmp Median,Long-Cmp Mean,Long-Cmp Std,Long-Att Median,Long-Att Mean,Long-Att Std,Long-Cmp% Median,Long-Cmp% Mean,Long-Cmp% Std,Ast Median,Ast Mean,Ast Std,xAG Median,xAG Mean,xAG Std,Expected-xA Median,Expected-xA Mean,Expected-xA Std,Expected-A-xAG Median,Expected-A-xAG Mean,Expected-A-xAG Std,KP Median,KP Mean,KP Std,1/3 Median,1/3 Mean,1/3 Std,PPA Median,PPA Mean,PPA Std,CrsPA Median,CrsPA Mean,CrsPA Std,PrgP Median,PrgP Mean,PrgP Std,Att Median,Att Mean,Att Std,Pass Types-Live Median,Pass Types-Live Mean,Pass Types-Live Std,Pass Types-Dead Median,Pass Types-Dead Mean,Pass Types-Dead Std,Pass Types-FK Median,Pass Types-FK Mean,Pass Types-FK Std,Pass Types-TB Median,Pass Types-TB Mean,Pass Types-TB Std,Pass Types-Sw Median,Pass Types-Sw Mean,Pass Types-Sw Std,Pass Types-Crs Median,Pass Types-Crs Mean,Pass Types-Crs Std,Pass Types-TI Median,Pass Types-TI Mean,Pass Types-TI Std,Pass Types-CK Median,Pass Types-CK Mean,Pass Types-CK Std,Corner Kicks-In Median,Corner Kicks-In Mean,Corner Kicks-In Std,Corner Kicks-Out Median,Corner Kicks-Out Mean,Corner Kicks-Out Std,Corner Kicks-Str Median,Corner Kicks-Str Mean,Corner Kicks-Str Std,Outcomes-Cmp Median,Outcomes-Cmp Mean,Outcomes-Cmp Std,Outcomes-Off Median,Outcomes-Off Mean,Outcomes-Off Std,Outcomes-Blocks Median,Outcomes-Blocks Mean,Outcomes-Blocks Std,SCA-SCA Median,SCA-SCA Mean,SCA-SCA Std,SCA-SCA90 Median,SCA-SCA90 Mean,SCA-SCA90 Std,SCA Types-PassLive Median,SCA Types-PassLive Mean,SCA Types-PassLive Std,SCA Types-PassDead Median,SCA Types-PassDead Mean,SCA Types-PassDead Std,SCA Types-TO Median,SCA Types-TO Mean,SCA Types-TO Std,SCA Types-Sh Median,SCA Types-Sh Mean,SCA Types-Sh Std,SCA Types-Fld Median,SCA Types-Fld Mean,SCA Types-Fld Std,SCA Types-Def Median,SCA Types-Def Mean,SCA Types-Def Std,GCA-GCA Median,GCA-GCA Mean,GCA-GCA Std,GCA-GCA90 Median,GCA-GCA90 Mean,GCA-GCA90 Std,GCA Types-PassLive Median,GCA Types-PassLive Mean,GCA Types-PassLive Std,GCA Types-PassDead Median,GCA Types-PassDead Mean,GCA Types-PassDead Std,GCA Types-TO Median,GCA Types-TO Mean,GCA Types-TO Std,GCA Types-Sh Median,GCA Types-Sh Mean,GCA Types-Sh Std,GCA Types-Fld Median,GCA Types-Fld Mean,GCA Types-Fld Std,GCA Types-Def Median,GCA Types-Def Mean,GCA Types-Def Std,Tackles-Tkl Median,Tackles-Tkl Mean,Tackles-Tkl Std,Tackles-TklW Median,Tackles-TklW Mean,Tackles-TklW Std,Tackles-Def 3rd Median,Tackles-Def 3rd Mean,Tackles-Def 3rd Std,Tackles-Mid 3rd Median,Tackles-Mid 3rd Mean,Tackles-Mid 3rd Std,Tackles-Att 3rd Median,Tackles-Att 3rd Mean,Tackles-Att 3rd Std,Challenges-Tkl Median,Challenges-Tkl Mean,Challenges-Tkl Std,Challenges-Att Median,Challenges-Att Mean,Challenges-Att Std,Challenges-Tkl% Median,Challenges-Tkl% Mean,Challenges-Tkl% Std,Challenges-Lost Median,Challenges-Lost Mean,Challenges-Lost Std,Blocks-Blocks Median,Blocks-Blocks Mean,Blocks-Blocks Std,Blocks-Sh Median,Blocks-Sh Mean,Blocks-Sh Std,Blocks-Pass Median,Blocks-Pass Mean,Blocks-Pass Std,Int Median,Int Mean,Int Std,Tkl+Int Median,Tkl+Int Mean,Tkl+Int Std,Clr Median,Clr Mean,Clr Std,Err Median,Err Mean,Err Std,Touches-Touches Median,Touches-Touches Mean,Touches-Touches Std,Touches-Def Pen Median,Touches-Def Pen Mean,Touches-Def Pen Std,Touches-Def 3rd Median,Touches-Def 3rd Mean,Touches-Def 3rd Std,Touches-Mid 3rd Median,Touches-Mid 3rd Mean,Touches-Mid 3rd Std,Touches-Att 3rd Median,Touches-Att 3rd Mean,Touches-Att 3rd Std,Touches-Att Pen Median,Touches-Att Pen Mean,Touches-Att Pen Std,Touches-Live Median,Touches-Live Mean,Touches-Live Std,Take-Ons-Att Median,Take-Ons-Att Mean,Take-Ons-Att Std,Take-Ons-Succ Median,Take-Ons-Succ Mean,Take-Ons-Succ Std,Take-Ons-Succ% Median,Take-Ons-Succ% Mean,Take-Ons-Succ% Std,Take-Ons-Tkld Median,Take-Ons-Tkld Mean,Take-Ons-Tkld Std,Take-Ons-Tkld% Median,Take-Ons-Tkld% Mean,Take-Ons-Tkld% Std,Carries-Carries Median,Carries-Carries Mean,Carries-Carries Std,Carries-TotDist Median,Carries-TotDist Mean,Carries-TotDist Std,Carries-PrgDist Median,Carries-PrgDist Mean,Carries-PrgDist Std,Carries-PrgC Median,Carries-PrgC Mean,Carries-PrgC Std,Carries-1/3 Median,Carries-1/3 Mean,Carries-1/3 Std,Carries-CPA Median,Carries-CPA Mean,Carries-CPA Std,Carries-Mis Median,Carries-Mis Mean,Carries-Mis Std,Carries-Dis Median,Carries-Dis Mean,Carries-Dis Std,Receiving-Rec Median,Receiving-Rec Mean,Receiving-Rec Std,Receiving-PrgR Median,Receiving-PrgR Mean,Receiving-PrgR Std,Playing Time-Mn/MP Median,Playing Time-Mn/MP Mean,Playing Time-Mn/MP Std,Playing Time-Min% Median,Playing Time-Min% Mean,Playing Time-Min% Std,Starts-Starts Median,Starts-Starts Mean,Starts-Starts Std,Starts-Mn/Start Median,Starts-Mn/Start Mean,Starts-Mn/Start Std,Starts-Compl Median,Starts-Compl Mean,Starts-Compl Std,Subs-Subs Median,Subs-Subs Mean,Subs-Subs Std,Subs-Mn/Sub Median,Subs-Mn/Sub Mean,Subs-Mn/Sub Std,Subs-unSub Median,Subs-unSub Mean,Subs-unSub Std,Team Success-PPM Median,Team Success-PPM Mean,Team Success-PPM Std,Team Success-onG Median,Team Success-onG Mean,Team Success-onG Std,Team Success-onGA Median,Team Success-onGA Mean,Team Success-onGA Std,Team Success-+/- Median,Team Success-+/- Mean,Team Success-+/- Std,Team Success-+/-90 Median,Team Success-+/-90 Mean,Team Success-+/-90 Std,Team Success-On-Off Median,Team Success-On-Off Mean,Team Success-On-Off Std,Team Success (xG)-onxG Median,Team Success (xG)-onxG Mean,Team Success (xG)-onxG Std,Team Success (xG)-onxGA Median,Team Success (xG)-onxGA Mean,Team Success (xG)-onxGA Std,Team Success (xG)-xG+/- Median,Team Success (xG)-xG+/- Mean,Team Success (xG)-xG+/- Std,Team Success (xG)-xG+/-90 Median,Team Success (xG)-xG+/-90 Mean,Team Success (xG)-xG+/-90 Std,Team Success (xG)-On-Off Median,Team Success (xG)-On-Off Mean,Team Success (xG)-On-Off Std,Performance-2CrdY Median,Performance-2CrdY Mean,Performance-2CrdY Std,Performance-Fls Median,Performance-Fls Mean,Performance-Fls Std,Performance-Fld Median,Performance-Fld Mean,Performance-Fld Std,Performance-Off Median,Performance-Off Mean,Performance-Off Std,Performance-Crs Median,Performance-Crs Mean,Performance-Crs Std,Performance-Int Median,Performance-Int Mean,Performance-Int Std,Performance-TklW Median,Performance-TklW Mean,Performance-TklW Std,Performance-PKwon Median,Performance-PKwon Mean,Performance-PKwon Std,Performance-PKcon Median,Performance-PKcon Mean,Performance-PKcon Std,Performance-OG Median,Performance-OG Mean,Performance-OG Std,Performance-Recov Median,Performance-Recov Mean,Performance-Recov Std,Aerial Duels-Won Median,Aerial Duels-Won Mean,Aerial Duels-Won Std,Aerial Duels-Lost Median,Aerial Duels-Lost Mean,Aerial Duels-Lost Std,Aerial Duels-Won% Median,Aerial Duels-Won% Mean,Aerial Duels-Won% Std,Total_Score
14,Manchester City,27.0,26.0,4.024922359499622,1995.0,1996.6666666666667,4.0661201818604935,29.0,24.952380952380956,9.351343168102591,24.0,19.904761904761905,11.330952130799783,2042.0,1785.571428571429,948.831469304669,22.7,19.83333333333333,10.53647632433791,2.0,4.476190476190476,6.910998825199203,1.0,3.238095238095238,3.7802746183943023,4.0,7.714285714285714,9.450623562193435,2.0,4.047619047619048,5.757396898566143,0.0,0.4285714285714285,1.5675276256394517,0.0,0.4761904761904761,1.7781745588959377,2.0,2.523809523809524,2.5222816579249754,0.0,0.0952380952380952,0.3007926037591191,1.9,3.895238095238095,6.64556063778491,1.9,3.523809523809524,5.367299578177537,1.4,2.880952380952381,3.2040004755959464,3.0,6.423809523809524,7.342813136796058,37.0,53.47619047619048,51.45640781051379,100.0,98.0,87.52656739527718,55.0,96.57142857142856,93.5636528939371,0.15,0.1942857142857142,0.2327138033845742,0.09,0.1619047619047619,0.192291940746851,0.22,0.3561904761904762,0.350349485378189,0.15,0.18,0.1944479364765797,0.22,0.3409523809523809,0.3232167192752374,0.11,0.178095238095238,0.229534726079063,0.12,0.1585714285714285,0.1914754739982568,0.19,0.3376190476190476,0.3340644363278552,0.11,0.1652380952380952,0.1870994133507384,0.19,0.3247619047619047,0.3063106111060968,17.0,17.0,14.142135623730953,0.93,0.93,0.0848528137423857,54.5,54.5,38.89087296526012,38.0,38.0,25.45584412271571,72.4,72.4,2.40416305603425,14.0,14.0,14.142135623730953,3.5,3.5,3.5355339059327378,1.5,1.5,2.1213203435596424,6.5,6.5,4.949747468305833,45.15,45.15,21.001071401240463,1.5,1.5,2.1213203435596424,1.5,1.5,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.7,19.83333333333333,10.53647632433791,2.0,4.476190476190476,6.910998825199203,20.0,32.38095238095238,34.904836613965394,5.0,12.523809523809524,15.194140474600884,38.5,35.97894736842105,16.119469902621503,1.23,1.5414285714285714,1.1980662991432725,0.44,0.5485714285714286,0.5194158807187715,0.13,0.1236842105263158,0.1035594583005761,0.38,0.3394444444444444,0.241623728436987,16.4,17.342105263157894,4.310106442288826,0.0,1.1904761904761905,3.10836046202894,0.0,0.4285714285714285,1.5675276256394517,0.0,0.4761904761904761,1.7781745588959377,0.1,0.1136842105263157,0.0802226434033426,0.0,0.5809523809523809,2.319616142300068,0.0,0.5238095238095238,2.395392402489572,1011.0,1169.2857142857142,879.898979591245,1234.0,1318.4761904761904,948.1646280603184,87.3,86.84761904761905,5.640444933479897,13977.0,18722.61904761905,15036.706821894848,3526.0,5339.285714285715,5156.007225972993,452.0,612.3809523809524,436.5011427465541,507.0,651.6190476190476,458.2963534865269,94.4,93.77142857142856,4.134869146314403,322.0,448.8095238095238,386.8632341083369,335.0,489.4761904761905,406.5543775496236,91.4,89.70476190476191,6.495265675126475,46.0,78.61904761904762,85.45904059283382,96.0,118.85714285714286,113.4554034474717,67.5,65.71428571428571,14.50363008747416,1.0,3.238095238095238,3.7802746183943023,1.4,2.880952380952381,3.2040004755959464,1.9,2.947619047619048,2.606073492367214,-0.1,0.3571428571428571,1.617581969660712,18.0,25.904761904761905,23.79265592972916,53.0,89.95238095238095,97.43791674213698,16.0,22.952380952380956,20.088494693421374,1.0,3.0476190476190474,4.104585124908368,100.0,98.0,87.52656739527718,1234.0,1318.4761904761904,948.1646280603184,1069.0,1241.3333333333333,912.4227821209493,65.0,75.14285714285714,69.15799716177857,23.0,21.904761904761905,18.32185788042458,2.0,4.0,4.636809247747852,3.0,6.333333333333333,8.656404180335697,12.0,33.142857142857146,43.88084515399141,6.0,28.714285714285715,54.03808181009283,0.0,13.571428571428571,32.03836985330469,0.0,5.380952380952381,12.151033661693932,0.0,3.142857142857143,8.7765922446341,0.0,0.3333333333333333,1.1547005383792517,1011.0,1169.2857142857142,879.898979591245,1.0,2.0,2.213594362117865,14.0,18.19047619047619,13.862247464314896,54.0,59.85714285714285,48.26829778880307,2.09,3.0752380952380958,2.0870975517393022,40.0,47.142857142857146,38.24824925965333,0.0,3.095238095238096,6.977856131397107,2.0,3.0476190476190474,4.212792310050312,2.0,3.1904761904761907,3.05972298777271,2.0,2.571428571428572,2.336052836975837,0.0,0.8095238095238095,1.569045812557671,6.0,7.952380952380952,6.989107170992519,0.36,0.4233333333333333,0.4383529780135334,4.0,5.904761904761905,5.271667306505238,0.0,0.238095238095238,0.7003400534570262,0.0,0.6190476190476191,0.9206622874969126,0.0,0.4761904761904761,0.8135752957807666,0.0,0.6190476190476191,0.9206622874969124,0.0,0.0952380952380952,0.3007926037591192,24.0,24.571428571428573,20.333645586985696,13.0,14.523809523809524,12.184494440144194,6.0,8.714285714285714,8.081725416907314,8.0,10.476190476190476,9.458430354023058,4.0,5.380952380952381,4.6848286038679205,8.0,10.523809523809524,9.276955576152382,20.0,21.714285714285715,18.11392518793996,48.3,44.357894736842105,19.84482344451217,10.0,11.19047619047619,9.77046082648637,14.0,16.714285714285715,12.2684263748162,1.0,3.523809523809524,4.966075388262321,13.0,13.19047619047619,9.968044179371637,9.0,11.047619047619047,10.101862157425188,26.0,35.61904761904762,29.277083513349123,14.0,21.714285714285715,22.704939676517217,0.0,0.8095238095238095,1.1670067531530233,1283.0,1492.095238095238,1024.4471633403991,33.0,102.85714285714286,209.2561315025884,226.0,333.0952380952381,354.7355218697311,473.0,681.8571428571429,633.0126606723032,395.0,486.95238095238096,370.9059821828809,38.0,69.61904761904762,68.85163483206205,1283.0,1491.6190476190477,1024.7768769927666,30.0,34.714285714285715,40.17479664807633,11.0,17.857142857142858,21.242141404024487,48.8,48.11,20.32625732499973,11.0,13.428571428571429,15.78787961878171,41.15,43.37,21.603072393576458,879.0,959.809523809524,656.6072356475839,4459.0,5005.142857142857,3303.4188696820493,2353.0,2759.714285714286,1940.8717665744207,37.0,53.47619047619048,51.45640781051379,46.0,41.285714285714285,27.48116237924236,7.0,19.714285714285715,33.50095947453274,16.0,20.952380952380956,18.995989551682197,13.0,16.952380952380953,13.955200430220234,937.0,1156.142857142857,815.5530200860203,55.0,96.57142857142856,93.5636528939371,71.0,66.28571428571429,20.216683350992213,59.7,52.2047619047619,27.740178012955795,24.0,19.904761904761905,11.330952130799783,83.5,83.35,5.173566417248767,15.0,14.333333333333334,10.031616685925222,4.0,5.047619047619048,4.104585124908369,20.0,22.36842105263158,10.526213449794913,4.0,8.0,8.117881497040962,2.39,2.4166666666666665,0.1113253490150978,55.0,50.142857142857146,26.0428218791392,20.0,17.714285714285715,8.939479051616246,35.0,32.42857142857143,17.639646902847655,1.59,1.619047619047619,0.312824307909484,-0.09,-0.0028571428571428,0.696154744702231,43.8,42.05238095238095,22.531391857753015,21.6,18.51904761904762,9.466235738012182,22.9,23.53809523809524,13.256789814675203,1.18,1.1428571428571428,0.30700395530258,-0.03,0.0028571428571428,0.45909849550116,0.0,0.0476190476190476,0.2182178902359923,14.0,13.61904761904762,9.957289744082928,18.0,19.52380952380953,14.524527694968423,1.0,1.9523809523809523,2.418185073070101,12.0,33.142857142857146,43.88084515399141,9.0,11.047619047619047,10.101862157425188,13.0,14.523809523809524,12.184494440144194,0.0,0.3809523809523809,0.7400128699009549,0.0,0.1428571428571428,0.358568582800318,0.0,0.0476190476190476,0.2182178902359923,72.0,82.42857142857143,57.46961930322093,6.0,15.476190476190476,17.96557554774978,8.0,13.666666666666666,13.312901011174588,50.0,49.73,25.4451753259517,134.28727164164565
