Course Title,Teacher,Code,Links
"Advanced information, computation, communication I","Käser Jacober Tanja Christina, Bourgeat Thomas Emile",CS-101,"[{'title': 'Informatique-Bachelor semestre 1', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2046270943&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683111&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 1', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2046270943&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683111&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3522730059&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Mathématiques-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3522730059&ww_x_anneeacad=2305107546&ww_i_section=944590&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3522730059&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2094410385&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2094410385&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517676622&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517676622&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1887888591&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1887888591&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517179064&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517179064&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517223253&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517223253&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 2', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3506410566&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683111&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 2', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3506410566&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683111&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517707471&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': ""Sciences et ingénierie de l'environnement-Bachelor semestre 6"", 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517707471&ww_x_anneeacad=2305107546&ww_i_section=942953&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 4', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517707471&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517713110&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517713110&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517728183&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517728183&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3922413933&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3922413933&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3506845826&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3506845826&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2923479747&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 3', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2923479747&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 5', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517600663&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 5', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3517600663&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Informatique-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1704192615&ww_x_anneeacad=2305107546&ww_i_section=249847&ww_i_niveau=6683117&ww_c_langue=fr'}, {'title': 'Systèmes de communication-Bachelor semestre 6', 'url': 'http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1704192615&ww_x_anneeacad=2305107546&ww_i_section=946228&ww_i_niveau=6683117&ww_c_langue=fr'}]"
